date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:50	1394/1394	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/img/svg/pi-mark-energy.svg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/svg/pi-mark-energy.svg	(from http://pixel-industry.com/html/trucking/)
13:09:51	2052/2052	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/svg/pi-food-beverage.svg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/svg/pi-food-beverage.svg	(from http://pixel-industry.com/html/trucking/)
13:09:51	1420/1420	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/svg/pi-cargo-retail.svg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/svg/pi-cargo-retail.svg	(from http://pixel-industry.com/html/trucking/)
13:09:52	2316/2316	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/img/svg/pi-truck-8.svg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/svg/pi-truck-8.svg	(from http://pixel-industry.com/html/trucking/)
13:09:52	4425/4425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/latest01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/latest01.jpg	(from http://pixel-industry.com/html/trucking/)
13:09:52	5822/5822	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/latest02.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/latest02.jpg	(from http://pixel-industry.com/html/trucking/)
13:09:53	11115/11115	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/locations.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/locations.jpg	(from http://pixel-industry.com/html/trucking/)
13:09:53	3400/3400	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/client01.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/client01.png	(from http://pixel-industry.com/html/trucking/)
13:09:54	4643/4643	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/client02.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/client02.png	(from http://pixel-industry.com/html/trucking/)
13:09:54	4894/4894	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/client03.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/client03.png	(from http://pixel-industry.com/html/trucking/)
13:09:54	2934/2934	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/client04.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/client04.png	(from http://pixel-industry.com/html/trucking/)
13:09:55	6440/6440	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/client05.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/client05.png	(from http://pixel-industry.com/html/trucking/)
13:09:55	4249/4249	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/client06.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/client06.png	(from http://pixel-industry.com/html/trucking/)
13:09:59	15598/15598	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Sep%202021%2007:39:54%20GMT	http://pixel-industry.com/html/trucking/www.pixel-industry.com	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/www.pixel-industry.com	(from http://pixel-industry.com/html/trucking/)
13:10:01	2557/2557	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/bootstrap.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/bootstrap.min.js	(from http://pixel-industry.com/html/trucking/)
13:10:03	84345/84345	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery-2.1.4.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery-2.1.4.min.js	(from http://pixel-industry.com/html/trucking/)
13:10:04	2586/2586	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery.matchHeight-min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery.matchHeight-min.js	(from http://pixel-industry.com/html/trucking/)
13:10:06	4981/4981	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery.dlmenu.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery.dlmenu.min.js	(from http://pixel-industry.com/html/trucking/)
13:10:07	2599/2599	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/style-switcher/styleSwitcher.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/style-switcher/styleSwitcher.js	(from http://pixel-industry.com/html/trucking/)
13:10:07	39514/39514	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery.srcipts.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery.srcipts.min.js	(from http://pixel-industry.com/html/trucking/)
13:10:07	40401/40401	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/owl-carousel/owl.carousel.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/owl-carousel/owl.carousel.min.js	(from http://pixel-industry.com/html/trucking/)
13:10:08	8706/8706	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/include.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/include.js	(from http://pixel-industry.com/html/trucking/)
13:10:08	2707/2707	---M--	200	added ('OK')	image/gif	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/masterslider/style/loading-2.gif	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/masterslider/style/loading-2.gif	(from http://pixel-industry.com/html/trucking/masterslider/style/masterslider.css)
13:10:09	2893/2893	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/masterslider/style/grab.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/masterslider/style/grab.png	(from http://pixel-industry.com/html/trucking/masterslider/style/masterslider.css)
13:10:09	2868/2868	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/masterslider/style/grabbing.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/masterslider/style/grabbing.png	(from http://pixel-industry.com/html/trucking/masterslider/style/masterslider.css)
13:10:09	219/219	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/masterslider/style/video-close-btn.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/masterslider/style/video-close-btn.png	(from http://pixel-industry.com/html/trucking/masterslider/style/masterslider.css)
13:10:10	4267/4267	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/masterslider/skins/default/light-skin-1.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/masterslider/skins/default/light-skin-1.png	(from http://pixel-industry.com/html/trucking/masterslider/skins/default/style.css)
13:10:10	4422/4422	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/masterslider/skins/default/light-skin-1-retina.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/masterslider/skins/default/light-skin-1-retina.png	(from http://pixel-industry.com/html/trucking/masterslider/skins/default/style.css)
13:10:10	1002/1002	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/nivo-prev-nav.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/nivo-prev-nav.png	(from http://pixel-industry.com/html/trucking/owl-carousel/owl.carousel.css)
13:10:11	1001/1001	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/nivo-next-nav.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/nivo-next-nav.png	(from http://pixel-industry.com/html/trucking/owl-carousel/owl.carousel.css)
13:10:11	265/265	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/search.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/search.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:19	155574/155574	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/masterslider/masterslider.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/masterslider/masterslider.min.js	(from http://pixel-industry.com/html/trucking/)
13:10:22	63106/63106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title02.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title02.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:23	77971/77971	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title01.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:26	87545/87545	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title03.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:35	79676/79676	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title05.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title05.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:38	121240/121240	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title04.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title04.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:42	114445/114445	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title06.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title06.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:46	64799/64799	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title08.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title08.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:50	152214/152214	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title07.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title07.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:10:56	111025/111025	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title09.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title09.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:04	136313/136313	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title10.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title10.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:06	124864/124864	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title11.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title11.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:07	101202/101202	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title12.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title12.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:21	156206/156206	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title13.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title13.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:23	103887/103887	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title15.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title15.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:25	109683/109683	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title16.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title16.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:28	152629/152629	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/page-title14.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/page-title14.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:38	57645/57645	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/parallax01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/parallax01.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:43	106664/106664	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img-bkg03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img-bkg03.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:45	133573/133573	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img-bkg02.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img-bkg02.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:48	170362/170362	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img-bkg01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img-bkg01.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:56	44261/44261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/parallax05.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/parallax05.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:57	115303/115303	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/parallax02.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/parallax02.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:57	261/261	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/accordion-closed.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/accordion-closed.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:11:58	184/184	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/accordion-opened.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/accordion-opened.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:00	12534/12534	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/promo01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/promo01.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:00	191/191	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/tracking-arrow.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/tracking-arrow.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:01	16606/16606	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/promo02.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/promo02.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:01	372/372	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/reply.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/reply.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:01	215/215	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/arrow.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/arrow.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:02	228/228	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/subscribe.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/subscribe.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:03	1352/1352	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/to-top.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/to-top.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:03	326/326	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/accordion-closed@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/accordion-closed@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:04	245/245	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/accordion-opened@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/accordion-opened@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:04	268/268	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/arrow@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/arrow@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:05	157278/157278	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/parallax03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/parallax03.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
13:12:05	273/273	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/tracking-arrow@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/tracking-arrow@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:05	758/758	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/nivo-events@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/nivo-events@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:06	335/335	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/nivo-next-nav@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/nivo-next-nav@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:06	356/356	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/nivo-prev-nav@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/nivo-prev-nav@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:07	422/422	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/search@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/search@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:07	322/322	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/subscribe@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/subscribe@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:07	1211/1211	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/to-top@2x.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/to-top@2x.png	(from http://pixel-industry.com/html/trucking/css/retina.css)
13:12:17	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfont.eot?v=4.3.0	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfonte0a5.eot	(from http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/css/font-awesome.min.css)
13:12:18	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfont.eot?	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfontd41d.eot	(from http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/css/font-awesome.min.css)
13:12:27	56780/56780	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfont.woff2?v=4.3.0	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfonte0a5.woff2	(from http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/css/font-awesome.min.css)
13:12:29	312781/312781	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/parallax04.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/parallax04.jpg	(from http://pixel-industry.com/html/trucking/css/style.css)
